1,Line,,,,,,,202.2479,142.3145,1.8669,202.2479,142.3145,0.8914
1,Arc,181.8017,153.0448,0.8914,2.4387,90,90,,,,,,
1,Arc,181.8017,142.3145,0.8914,2.4387,180,90,,,,,,
1,Arc,171.0714,142.3145,0.8914,2.4387,270,90,,,,,,
1,Arc,163.7943,142.3145,1.8669,2.4387,270,90,,,,,,
1,Arc,163.7943,153.0448,0.8914,2.4387,90,90,,,,,,
1,Arc,163.7943,142.3145,0.8914,2.4387,180,90,,,,,,
1,Arc,163.7943,153.0448,1.8669,2.4387,0,90,,,,,,
1,Arc,153.0639,153.0448,1.8669,2.4387,90,90,,,,,,
1,Arc,153.0639,142.3145,1.8669,2.4387,180,90,,,,,,
1,Arc,153.0639,142.3145,0.8914,2.4387,270,90,,,,,,
1,Line,,,,,,,181.8017,139.8758,1.8669,181.8017,139.8758,0.8914
1,Line,,,,,,,171.0714,139.8758,1.8669,171.0714,139.8758,0.8914
1,Line,,,,,,,168.6327,142.3145,1.8669,168.6327,142.3145,0.8914
1,Arc,153.0639,153.0448,0.8914,2.4387,0,90,,,,,,
1,Line,,,,,,,184.2404,153.0448,1.8669,184.2404,153.0448,0.8914
1,Line,,,,,,,184.2404,142.3145,1.8669,184.2404,142.3145,0.8914
1,Arc,292.6419,183.3075,0.8914,2.4387,270,90,,,,,,
1,Arc,292.6419,194.0379,0.8914,2.4387,0,90,,,,,,
1,Line,,,,,,,324.3452,194.0379,1.8669,324.3452,194.0379,0.8914
1,Arc,303.3723,183.3075,1.8669,2.4387,270,90,,,,,,
1,Arc,303.3723,194.0379,0.8914,2.4387,90,90,,,,,,
1,Arc,303.3723,183.3075,0.8914,2.4387,180,90,,,,,,
1,Line,,,,,,,324.3452,183.3075,1.8669,324.3452,183.3075,0.8914
1,Line,,,,,,,308.7375,194.0379,1.8669,308.7375,194.0379,0.8914
1,Line,,,,,,,311.1762,196.4766,1.8669,311.1762,196.4766,0.8914
1,Line,,,,,,,321.9065,196.4766,1.8669,321.9065,196.4766,0.8914
1,Line,,,,,,,321.9065,180.8688,1.8669,321.9065,180.8688,0.8914
1,Line,,,,,,,311.1762,180.8688,1.8669,311.1762,180.8688,0.8914
1,Line,,,,,,,308.7375,183.3075,1.8669,308.7375,183.3075,0.8914
1,Line,,,,,,,305.8110,183.3075,1.8669,305.8110,183.3075,0.8914
1,Line,,,,,,,303.3723,180.8688,1.8669,303.3723,180.8688,0.8914
1,Line,,,,,,,292.6419,180.8688,1.8669,292.6419,180.8688,0.8914
1,Arc,239.2991,162.7559,0.8914,2.4387,270,90,,,,,,
1,Arc,239.2991,173.4863,0.8914,2.4387,0,90,,,,,,
1,Line,,,,,,,305.8110,194.0379,1.8669,305.8110,194.0379,0.8914
1,Line,,,,,,,290.2032,183.3075,1.8669,290.2032,183.3075,0.8914
1,Arc,303.3723,194.0379,1.8669,2.4387,0,90,,,,,,
1,Arc,292.6419,194.0379,1.8669,2.4387,90,90,,,,,,
1,Arc,292.6419,183.3075,1.8669,2.4387,180,90,,,,,,
1,Line,,,,,,,290.2032,194.0379,1.8669,290.2032,194.0379,0.8914
1,Line,,,,,,,292.6419,196.4766,1.8669,292.6419,196.4766,0.8914
1,Line,,,,,,,303.3723,196.4766,1.8669,303.3723,196.4766,0.8914
1,Arc,321.9065,194.0379,1.8669,2.4387,0,90,,,,,,
1,Arc,329.7104,194.0379,1.8669,2.4387,90,90,,,,,,
1,Arc,329.7104,183.3075,1.8669,2.4387,180,90,,,,,,
1,Arc,340.4408,183.3075,1.8669,2.4387,270,90,,,,,,
1,Line,,,,,,,329.7104,196.4766,1.8669,329.7104,196.4766,0.8914
1,Line,,,,,,,340.4408,196.4766,1.8669,340.4408,196.4766,0.8914
1,Arc,340.4408,194.0379,1.8669,2.4387,0,90,,,,,,
1,Arc,340.4408,194.0379,0.8914,2.4387,90,90,,,,,,
1,Line,,,,,,,33.9202,160.2759,1.8669,33.9202,160.2759,0.8914
1,Line,,,,,,,14.4105,160.2759,1.8669,14.4105,160.2759,0.8914
1,Line,,,,,,,11.9718,162.7146,1.8669,11.9718,162.7146,0.8914
1,Arc,340.4408,183.3075,0.8914,2.4387,180,90,,,,,,
1,Arc,329.7104,183.3075,0.8914,2.4387,270,90,,,,,,
1,Arc,329.7104,194.0379,0.8914,2.4387,0,90,,,,,,
1,Arc,321.9065,194.0379,0.8914,2.4387,90,90,,,,,,
1,Arc,321.9065,183.3075,0.8914,2.4387,180,90,,,,,,
1,Arc,311.1762,183.3075,0.8914,2.4387,270,90,,,,,,
1,Arc,311.1762,194.0379,1.8669,2.4387,90,90,,,,,,
1,Arc,311.1762,183.3075,1.8669,2.4387,180,90,,,,,,
1,Arc,321.9065,183.3075,1.8669,2.4387,270,90,,,,,,
1,Arc,311.1762,194.0379,0.8914,2.4387,0,90,,,,,,
1,Line,,,,,,,329.7104,180.8688,1.8669,329.7104,180.8688,0.8914
1,Line,,,,,,,327.2717,183.3075,1.8669,327.2717,183.3075,0.8914
1,Line,,,,,,,327.2717,194.0379,1.8669,327.2717,194.0379,0.8914
1,Line,,,,,,,342.8795,194.0379,1.8669,342.8795,194.0379,0.8914
1,Line,,,,,,,342.8795,183.3075,1.8669,342.8795,183.3075,0.8914
1,Line,,,,,,,340.4408,180.8688,1.8669,340.4408,180.8688,0.8914
1,Arc,250.0294,162.7559,0.8914,2.4387,180,90,,,,,,
1,Arc,43.1483,193.9820,1.8669,2.4387,0,90,,,,,,
1,Arc,32.4180,193.9820,1.8669,2.4387,90,90,,,,,,
1,Arc,32.4180,183.2516,1.8669,2.4387,180,90,,,,,,
1,Line,,,,,,,29.9792,193.9820,1.8669,29.9792,193.9820,0.8914
1,Line,,,,,,,32.4180,196.4207,1.8669,32.4180,196.4207,0.8914
1,Line,,,,,,,43.1483,196.4207,1.8669,43.1483,196.4207,0.8914
1,Arc,43.1483,183.2516,1.8669,2.4387,270,90,,,,,,
1,Arc,32.4180,193.9820,0.8914,2.4387,0,90,,,,,,
1,Line,,,,,,,27.5795,193.8818,1.8669,27.5795,193.8818,0.8914
1,Line,,,,,,,27.5795,183.1514,1.8669,27.5795,183.1514,0.8914
1,Arc,43.1483,193.9820,0.8914,2.4387,90,90,,,,,,
1,Arc,43.1483,183.2516,0.8914,2.4387,180,90,,,,,,
1,Arc,32.4180,183.2516,0.8914,2.4387,270,90,,,,,,
1,Arc,253.8316,142.3145,1.8669,2.4387,270,90,,,,,,
1,Arc,253.8316,153.0448,0.8914,2.4387,90,90,,,,,,
1,Arc,253.8316,142.3145,0.8914,2.4387,180,90,,,,,,
1,Arc,253.8316,153.0448,1.8669,2.4387,0,90,,,,,,
1,Arc,243.1013,153.0448,1.8669,2.4387,90,90,,,,,,
1,Arc,243.1013,142.3145,1.8669,2.4387,180,90,,,,,,
1,Arc,243.1013,142.3145,0.8914,2.4387,270,90,,,,,,
1,Line,,,,,,,43.1483,180.8129,1.8669,43.1483,180.8129,0.8914
1,Line,,,,,,,32.4180,180.8129,1.8669,32.4180,180.8129,0.8914
1,Line,,,,,,,29.9792,183.2516,1.8669,29.9792,183.2516,0.8914
1,Arc,243.1013,153.0448,0.8914,2.4387,0,90,,,,,,
1,Line,,,,,,,45.5870,193.9820,1.8669,45.5870,193.9820,0.8914
1,Line,,,,,,,45.5870,183.2516,1.8669,45.5870,183.2516,0.8914
1,Line,,,,,,,25.1408,180.7127,1.8669,25.1408,180.7127,0.8914
1,Line,,,,,,,239.2991,160.3172,1.8669,239.2991,160.3172,0.8914
1,Line,,,,,,,236.8603,162.7559,1.8669,236.8603,162.7559,0.8914
1,Line,,,,,,,236.8603,173.4863,1.8669,236.8603,173.4863,0.8914
1,Line,,,,,,,252.4681,173.4863,1.8669,252.4681,173.4863,0.8914
1,Line,,,,,,,252.4681,162.7559,1.8669,252.4681,162.7559,0.8914
1,Line,,,,,,,250.0294,160.3172,1.8669,250.0294,160.3172,0.8914
1,Line,,,,,,,239.2991,175.9250,1.8669,239.2991,175.9250,0.8914
1,Arc,239.2991,162.7559,1.8669,2.4387,180,90,,,,,,
1,Arc,250.0294,162.7559,1.8669,2.4387,270,90,,,,,,
1,Arc,250.0294,173.4863,0.8914,2.4387,90,90,,,,,,
1,Line,,,,,,,250.0294,175.9250,1.8669,250.0294,175.9250,0.8914
1,Arc,250.0294,173.4863,1.8669,2.4387,0,90,,,,,,
1,Arc,239.2991,173.4863,1.8669,2.4387,90,90,,,,,,
1,Line,,,,,,,14.4105,196.3205,1.8669,14.4105,196.3205,0.8914
1,Line,,,,,,,25.1408,196.3205,1.8669,25.1408,196.3205,0.8914
1,Arc,25.1408,193.8818,1.8669,2.4387,0,90,,,,,,
1,Line,,,,,,,14.4105,180.7127,1.8669,14.4105,180.7127,0.8914
1,Line,,,,,,,11.9718,183.1514,1.8669,11.9718,183.1514,0.8914
1,Line,,,,,,,11.9718,193.8818,1.8669,11.9718,193.8818,0.8914
1,Arc,14.4105,193.8818,1.8669,2.4387,90,90,,,,,,
1,Arc,25.1408,183.1514,0.8914,2.4387,180,90,,,,,,
1,Arc,14.4105,183.1514,0.8914,2.4387,270,90,,,,,,
1,Arc,14.4105,193.8818,0.8914,2.4387,0,90,,,,,,
1,Arc,14.4105,183.1514,1.8669,2.4387,180,90,,,,,,
1,Arc,25.1408,183.1514,1.8669,2.4387,270,90,,,,,,
1,Arc,25.1408,193.8818,0.8914,2.4387,90,90,,,,,,
1,Arc,79.1633,183.1514,0.8914,2.4387,180,90,,,,,,
1,Arc,68.4329,183.1514,0.8914,2.4387,270,90,,,,,,
1,Arc,68.4329,193.8818,0.8914,2.4387,0,90,,,,,,
1,Arc,68.4329,183.1514,1.8669,2.4387,180,90,,,,,,
1,Arc,79.1633,183.1514,1.8669,2.4387,270,90,,,,,,
1,Arc,79.1633,193.8818,0.8914,2.4387,90,90,,,,,,
1,Line,,,,,,,99.6094,193.8818,1.8669,99.6094,193.8818,0.8914
1,Line,,,,,,,84.0017,183.1514,1.8669,84.0017,183.1514,0.8914
1,Line,,,,,,,84.0017,193.8818,1.8669,84.0017,193.8818,0.8914
1,Line,,,,,,,86.4404,196.3205,1.8669,86.4404,196.3205,0.8914
1,Line,,,,,,,99.6094,183.1514,1.8669,99.6094,183.1514,0.8914
1,Line,,,,,,,97.1707,180.7127,1.8669,97.1707,180.7127,0.8914
1,Line,,,,,,,86.4404,180.7127,1.8669,86.4404,180.7127,0.8914
1,Line,,,,,,,81.6020,193.8818,1.8669,81.6020,193.8818,0.8914
1,Line,,,,,,,81.6020,183.1514,1.8669,81.6020,183.1514,0.8914
1,Line,,,,,,,79.1633,180.7127,1.8669,79.1633,180.7127,0.8914
1,Arc,61.1558,183.3518,0.8914,2.4387,180,90,,,,,,
1,Arc,50.4254,183.3518,0.8914,2.4387,270,90,,,,,,
1,Arc,50.4254,194.0822,0.8914,2.4387,0,90,,,,,,
1,Line,,,,,,,68.4329,180.7127,1.8669,68.4329,180.7127,0.8914
1,Line,,,,,,,79.1633,196.3205,1.8669,79.1633,196.3205,0.8914
1,Arc,79.1633,193.8818,1.8669,2.4387,0,90,,,,,,
1,Arc,68.4329,193.8818,1.8669,2.4387,90,90,,,,,,
1,Line,,,,,,,65.9942,183.1514,1.8669,65.9942,183.1514,0.8914
1,Line,,,,,,,65.9942,193.8818,1.8669,65.9942,193.8818,0.8914
1,Line,,,,,,,68.4329,196.3205,1.8669,68.4329,196.3205,0.8914
1,Line,,,,,,,97.1707,196.3205,1.8669,97.1707,196.3205,0.8914
1,Arc,115.1782,193.8818,1.8669,2.4387,0,90,,,,,,
1,Arc,104.4479,193.8818,1.8669,2.4387,90,90,,,,,,
1,Arc,104.4479,183.1514,1.8669,2.4387,180,90,,,,,,
1,Line,,,,,,,102.0091,193.8818,1.8669,102.0091,193.8818,0.8914
1,Line,,,,,,,104.4479,196.3205,1.8669,104.4479,196.3205,0.8914
1,Line,,,,,,,115.1782,196.3205,1.8669,115.1782,196.3205,0.8914
1,Arc,115.1782,183.1514,1.8669,2.4387,270,90,,,,,,
1,Arc,104.4479,193.8818,0.8914,2.4387,0,90,,,,,,
1,Line,,,,,,,135.6244,193.8818,1.8669,135.6244,193.8818,0.8914
1,Line,,,,,,,135.6244,183.1514,1.8669,135.6244,183.1514,0.8914
1,Arc,115.1782,193.8818,0.8914,2.4387,90,90,,,,,,
1,Arc,115.1782,183.1514,0.8914,2.4387,180,90,,,,,,
1,Arc,104.4479,183.1514,0.8914,2.4387,270,90,,,,,,
1,Arc,97.1707,183.1514,1.8669,2.4387,270,90,,,,,,
1,Arc,97.1707,193.8818,0.8914,2.4387,90,90,,,,,,
1,Arc,97.1707,183.1514,0.8914,2.4387,180,90,,,,,,
1,Arc,97.1707,193.8818,1.8669,2.4387,0,90,,,,,,
1,Arc,86.4404,193.8818,1.8669,2.4387,90,90,,,,,,
1,Arc,86.4404,183.1514,1.8669,2.4387,180,90,,,,,,
1,Arc,86.4404,183.1514,0.8914,2.4387,270,90,,,,,,
1,Line,,,,,,,115.1782,180.7127,1.8669,115.1782,180.7127,0.8914
1,Line,,,,,,,104.4479,180.7127,1.8669,104.4479,180.7127,0.8914
1,Line,,,,,,,102.0091,183.1514,1.8669,102.0091,183.1514,0.8914
1,Arc,86.4404,193.8818,0.8914,2.4387,0,90,,,,,,
1,Line,,,,,,,117.6169,193.8818,1.8669,117.6169,193.8818,0.8914
1,Line,,,,,,,117.6169,183.1514,1.8669,117.6169,183.1514,0.8914
1,Arc,61.1558,194.0822,0.8914,2.4387,90,90,,,,,,
1,Arc,185.2766,173.4863,1.8669,2.4387,90,90,,,,,,
1,Line,,,,,,,182.8379,162.7559,1.8669,182.8379,173.4863,1.8669
1,Arc,185.2766,162.7559,1.8669,2.4387,180,90,,,,,,
1,Line,,,,,,,185.2766,175.9250,1.8669,185.2766,175.9250,0.8914
1,Line,,,,,,,196.0070,175.9250,1.8669,196.0070,175.9250,0.8914
1,Arc,196.0070,173.4863,1.8669,2.4387,0,90,,,,,,
1,Arc,196.0070,162.7559,1.8669,2.4387,270,90,,,,,,
1,Line,,,,,,,182.8379,162.7559,0.8914,182.8379,173.4863,0.8914
1,Arc,185.2766,173.4863,0.8914,2.4387,0,90,,,,,,
1,Line,,,,,,,216.4532,173.4863,1.8669,216.4532,173.4863,0.8914
1,Arc,196.0070,173.4863,0.8914,2.4387,90,90,,,,,,
1,Arc,196.0070,162.7559,0.8914,2.4387,180,90,,,,,,
1,Arc,185.2766,162.7559,0.8914,2.4387,270,90,,,,,,
1,Arc,167.2692,162.7559,1.8669,2.4387,180,90,,,,,,
1,Arc,177.9995,162.7559,1.8669,2.4387,270,90,,,,,,
1,Arc,177.9995,173.4863,0.8914,2.4387,90,90,,,,,,
1,Line,,,,,,,177.9995,175.9250,1.8669,177.9995,175.9250,0.8914
1,Arc,177.9995,173.4863,1.8669,2.4387,0,90,,,,,,
1,Arc,167.2692,173.4863,1.8669,2.4387,90,90,,,,,,
1,Arc,177.9995,162.7559,0.8914,2.4387,180,90,,,,,,
1,Line,,,,,,,198.4457,162.7559,1.8669,198.4457,162.7559,0.8914
1,Line,,,,,,,196.0070,160.3172,1.8669,196.0070,160.3172,0.8914
1,Line,,,,,,,185.2766,160.3172,1.8669,185.2766,160.3172,0.8914
1,Arc,167.2692,162.7559,0.8914,2.4387,270,90,,,,,,
1,Arc,167.2692,173.4863,0.8914,2.4387,0,90,,,,,,
1,Line,,,,,,,198.4457,173.4863,1.8669,198.4457,173.4863,0.8914
1,Line,,,,,,,216.4532,162.7559,1.8669,216.4532,162.7559,0.8914
1,Line,,,,,,,61.1558,180.9131,1.8669,61.1558,180.9131,0.8914
1,Line,,,,,,,50.4254,180.9131,1.8669,50.4254,180.9131,0.8914
1,Line,,,,,,,47.9867,183.3518,1.8669,47.9867,183.3518,0.8914
1,Arc,203.2841,173.4863,0.8914,2.4387,0,90,,,,,,
1,Line,,,,,,,63.5945,194.0822,1.8669,63.5945,194.0822,0.8914
1,Line,,,,,,,63.5945,183.3518,1.8669,63.5945,183.3518,0.8914
1,Line,,,,,,,47.9867,194.0822,1.8669,47.9867,194.0822,0.8914
1,Arc,50.4254,194.0822,1.8669,2.4387,90,90,,,,,,
1,Arc,50.4254,183.3518,1.8669,2.4387,180,90,,,,,,
1,Arc,61.1558,183.3518,1.8669,2.4387,270,90,,,,,,
1,Line,,,,,,,50.4254,196.5209,1.8669,50.4254,196.5209,0.8914
1,Line,,,,,,,61.1558,196.5209,1.8669,61.1558,196.5209,0.8914
1,Arc,61.1558,194.0822,1.8669,2.4387,0,90,,,,,,
1,Line,,,,,,,200.8454,173.4863,1.8669,200.8454,173.4863,0.8914
1,Line,,,,,,,203.2841,175.9250,1.8669,203.2841,175.9250,0.8914
1,Line,,,,,,,214.0145,175.9250,1.8669,214.0145,175.9250,0.8914
1,Line,,,,,,,214.0145,160.3172,1.8669,214.0145,160.3172,0.8914
1,Line,,,,,,,203.2841,160.3172,1.8669,203.2841,160.3172,0.8914
1,Line,,,,,,,200.8454,162.7559,1.8669,200.8454,162.7559,0.8914
1,Arc,214.0145,173.4863,1.8669,2.4387,0,90,,,,,,
1,Arc,214.0145,173.4863,0.8914,2.4387,90,90,,,,,,
1,Arc,214.0145,162.7559,0.8914,2.4387,180,90,,,,,,
1,Arc,203.2841,162.7559,0.8914,2.4387,270,90,,,,,,
1,Arc,203.2841,173.4863,1.8669,2.4387,90,90,,,,,,
1,Arc,203.2841,162.7559,1.8669,2.4387,180,90,,,,,,
1,Arc,214.0145,162.7559,1.8669,2.4387,270,90,,,,,,
1,Line,,,,,,,205.2156,180.7127,1.8669,194.4852,180.7127,1.8669
1,Arc,205.2156,183.1514,1.8669,2.4387,270,90,,,,,,
1,Arc,205.2156,193.8818,0.8914,2.4387,90,90,,,,,,
1,Line,,,,,,,194.4852,196.3205,1.8669,205.2156,196.3205,1.8669
1,Arc,194.4852,193.8818,1.8669,2.4387,90,90,,,,,,
1,Arc,194.4852,183.1514,1.8669,2.4387,180,90,,,,,,
1,Arc,205.2156,183.1514,0.8914,2.4387,180,90,,,,,,
1,Line,,,,,,,194.4852,196.3205,0.8914,205.2156,196.3205,0.8914
1,Line,,,,,,,225.6618,193.8818,1.8669,225.6618,193.8818,0.8914
1,Line,,,,,,,225.6618,183.1514,1.8669,225.6618,183.1514,0.8914
1,Line,,,,,,,205.2156,180.7127,0.8914,194.4852,180.7127,0.8914
1,Arc,194.4852,183.1514,0.8914,2.4387,270,90,,,,,,
1,Arc,194.4852,193.8818,0.8914,2.4387,0,90,,,,,,
1,Arc,187.2081,183.1514,1.8669,2.4387,270,90,,,,,,
1,Arc,187.2081,193.8818,0.8914,2.4387,90,90,,,,,,
1,Arc,187.2081,183.1514,0.8914,2.4387,180,90,,,,,,
1,Arc,187.2081,193.8818,1.8669,2.4387,0,90,,,,,,
1,Arc,176.4777,193.8818,1.8669,2.4387,90,90,,,,,,
1,Arc,176.4777,183.1514,1.8669,2.4387,180,90,,,,,,
1,Arc,176.4777,183.1514,0.8914,2.4387,270,90,,,,,,
1,Line,,,,,,,192.0465,183.1514,1.8669,192.0465,183.1514,0.8914
1,Line,,,,,,,192.0465,193.8818,1.8669,192.0465,193.8818,0.8914
1,Arc,205.2156,193.8818,1.8669,2.4387,0,90,,,,,,
1,Arc,176.4777,193.8818,0.8914,2.4387,0,90,,,,,,
1,Line,,,,,,,207.6543,193.8818,1.8669,207.6543,193.8818,0.8914
1,Line,,,,,,,207.6543,183.1514,1.8669,207.6543,183.1514,0.8914
1,Line,,,,,,,223.2230,180.7127,1.8669,223.2230,180.7127,0.8914
1,Line,,,,,,,230.5002,180.7127,1.8669,230.5002,180.7127,0.8914
1,Line,,,,,,,228.0615,183.1514,1.8669,228.0615,183.1514,0.8914
1,Line,,,,,,,228.0615,193.8818,1.8669,228.0615,193.8818,0.8914
1,Line,,,,,,,243.6692,193.8818,1.8669,243.6692,193.8818,0.8914
1,Line,,,,,,,243.6692,183.1514,1.8669,243.6692,183.1514,0.8914
1,Line,,,,,,,241.2305,180.7127,1.8669,241.2305,180.7127,0.8914
1,Line,,,,,,,230.5002,196.3205,1.8669,230.5002,196.3205,0.8914
1,Arc,230.5002,183.1514,1.8669,2.4387,180,90,,,,,,
1,Arc,241.2305,183.1514,1.8669,2.4387,270,90,,,,,,
1,Arc,241.2305,193.8818,0.8914,2.4387,90,90,,,,,,
1,Line,,,,,,,241.2305,196.3205,1.8669,241.2305,196.3205,0.8914
1,Arc,241.2305,193.8818,1.8669,2.4387,0,90,,,,,,
1,Arc,230.5002,193.8818,1.8669,2.4387,90,90,,,,,,
1,Line,,,,,,,212.4927,196.3205,1.8669,212.4927,196.3205,0.8914
1,Line,,,,,,,223.2230,196.3205,1.8669,223.2230,196.3205,0.8914
1,Arc,223.2230,193.8818,1.8669,2.4387,0,90,,,,,,
